latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.62698,79.79688,338.7,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.36,6.27,D
17.79631,79.4941,338.02,0.68,0.74,2026-05-19,0858,N,nominal,2.0NRT,292.25,3.93,D
17.79522,79.49087,336.73,0.68,0.74,2026-05-19,0858,N,nominal,2.0NRT,292,7.41,D
18.01662,79.78149,367,0.72,0.75,2026-05-19,0858,N,high,2.0NRT,295,12.69,D
18.01723,79.78844,332.61,0.72,0.75,2026-05-19,0858,N,nominal,2.0NRT,295.56,16.5,D
18.01956,79.65479,336.48,0.7,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.73,4.93,D
18.01894,79.6478,330.89,0.7,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.43,4.93,D
18.03923,79.71626,336.23,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,294.32,6.4,D
18.04754,79.72978,344.06,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,294.22,12.06,D
18.04691,79.72277,338.11,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.65,6.4,D
18.04627,79.71572,341.72,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.51,6.4,D
17.43212,73.78257,339.6,0.57,0.52,2026-05-19,0858,N,nominal,2.0NRT,283.15,5.5,D
17.43122,73.78438,338.52,0.57,0.52,2026-05-19,0858,N,nominal,2.0NRT,284.2,7.81,D
18.02106,79.7848,367,0.72,0.75,2026-05-19,0858,N,high,2.0NRT,295.98,16.65,D
18.01715,79.65141,349.88,0.7,0.75,2026-05-19,0858,N,nominal,2.0NRT,294.07,7.82,D
18.04463,79.72636,334.28,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,294.5,7.52,D
18.04404,79.71932,343.05,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.69,7.52,D
18.04345,79.71227,331.54,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.69,6.22,D
18.05169,79.72584,347.91,0.71,0.75,2026-05-19,0858,N,nominal,2.0NRT,293.82,7.52,D
18.09701,79.75758,367,0.72,0.75,2026-05-19,0858,N,high,2.0NRT,294.8,14.2,D
18.09514,79.76067,338.88,0.72,0.75,2026-05-19,0858,N,nominal,2.0NRT,294.08,8.11,D
18.09457,79.75355,339.9,0.72,0.75,2026-05-19,0858,N,nominal,2.0NRT,294.99,8.11,D
18.19769,79.54979,332.17,0.7,0.75,2026-05-19,0858,N,nominal,2.0NRT,288.42,4.24,D
18.2394,79.62257,331.06,0.7,0.75,2026-05-19,0858,N,nominal,2.0NRT,288.62,1.83,D
18.26524,80.42649,331.59,0.79,0.78,2026-05-19,0858,N,nominal,2.0NRT,292.05,5.65,D
17.78386,74.91912,332.33,0.34,0.56,2026-05-19,0858,N,nominal,2.0NRT,301.55,3.2,D
18.38309,79.44789,331.93,0.69,0.74,2026-05-19,0858,N,nominal,2.0NRT,277.48,6.42,D
18.34631,78.72797,347.64,0.62,0.71,2026-05-19,0858,N,nominal,2.0NRT,283.85,7.76,D
18.34935,78.72435,336.87,0.62,0.71,2026-05-19,0858,N,nominal,2.0NRT,283.34,6.27,D
18.36796,78.78418,330.55,0.63,0.72,2026-05-19,0858,N,nominal,2.0NRT,284.99,5.34,D
17.97929,73.4912,330.68,0.56,0.51,2026-05-19,0858,N,nominal,2.0NRT,282.7,3.11,D
18.05559,73.27354,348.37,0.54,0.51,2026-05-19,0858,N,nominal,2.0NRT,292.28,19.21,D
18.38743,75.20345,346.07,0.37,0.58,2026-05-19,0858,N,nominal,2.0NRT,306.44,7.18,D
18.82737,78.95776,334.38,0.65,0.73,2026-05-19,0858,N,nominal,2.0NRT,284.36,4.38,D
18.76647,77.96577,333.92,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,295.66,2.76,D
18.80773,78.06175,334.59,0.57,0.69,2026-05-19,0858,N,nominal,2.0NRT,298.87,1.35,D
18.3845,73.47793,332.82,0.56,0.52,2026-05-19,0858,N,nominal,2.0NRT,284.37,5.21,D
19.0779,78.14925,332.4,0.58,0.7,2026-05-19,0858,N,nominal,2.0NRT,297.68,5.83,D
19.0774,78.14356,340.57,0.58,0.7,2026-05-19,0858,N,nominal,2.0NRT,298.51,6.44,D
19.0744,77.96361,337.06,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,302.17,5.14,D
19.12117,77.90916,351.5,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,301.9,11.67,D
19.12235,77.91072,354.6,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,302.55,14.18,D
18.71776,73.22071,330.35,0.55,0.51,2026-05-19,0858,N,nominal,2.0NRT,295.87,3.9,D
19.21409,77.92425,335.93,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,299.68,6.3,D
19.20423,77.86758,336.65,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,301.88,4.95,D
19.21531,77.92166,340.26,0.56,0.69,2026-05-19,0858,N,nominal,2.0NRT,299.91,5.27,D
19.28804,78.47005,330.81,0.61,0.71,2026-05-19,0858,N,nominal,2.0NRT,291.54,5.47,D
18.99074,75.10454,342.6,0.37,0.58,2026-05-19,0858,N,nominal,2.0NRT,305.78,4.43,D
19.02991,75.3782,335.55,0.38,0.59,2026-05-19,0858,N,nominal,2.0NRT,303.69,2.5,D
18.98252,74.26785,334.91,0.32,0.55,2026-05-19,0858,N,nominal,2.0NRT,289.17,1.85,D
19.02709,74.34716,345.95,0.33,0.55,2026-05-19,0858,N,nominal,2.0NRT,290.48,2.66,D
19.26092,75.06716,334.59,0.37,0.58,2026-05-19,0858,N,nominal,2.0NRT,292.27,1.73,D
19.25835,74.10184,336.03,0.64,0.54,2026-05-19,0858,N,nominal,2.0NRT,289.19,4.37,D
19.47511,73.90191,334.4,0.62,0.54,2026-05-19,0858,N,nominal,2.0NRT,299.05,4.57,D
19.66931,73.96676,333.77,0.63,0.54,2026-05-19,0858,N,nominal,2.0NRT,302.21,3.81,D
19.37023,71.35513,345.96,0.42,0.46,2026-05-19,0858,N,nominal,2.0NRT,290.08,7.32,D
19.37064,71.35543,352.97,0.43,0.46,2026-05-19,0858,N,nominal,2.0NRT,289.54,6.67,D
19.98011,74.27223,346.24,0.33,0.55,2026-05-19,0858,N,nominal,2.0NRT,303.84,3.56,D
20.73298,79.58846,333.98,0.74,0.76,2026-05-19,0858,N,nominal,2.0NRT,294.28,5.05,D
20.73542,79.58567,338.38,0.74,0.76,2026-05-19,0858,N,nominal,2.0NRT,294.73,5.64,D
20.23622,73.73352,334.98,0.62,0.54,2026-05-19,0858,N,nominal,2.0NRT,303.3,4.13,D
20.2412,73.7329,341.29,0.62,0.54,2026-05-19,0858,N,nominal,2.0NRT,303.4,4.13,D
20.34035,73.66437,333.67,0.61,0.54,2026-05-19,0858,N,low,2.0NRT,304.75,3.8,D
20.63169,73.36421,331.22,0.59,0.53,2026-05-19,0900,N,nominal,2.0NRT,294.31,2.02,D
20.84225,75.1898,332.3,0.39,0.59,2026-05-19,0900,N,nominal,2.0NRT,284.89,1.79,D
20.70721,73.49427,330.44,0.6,0.53,2026-05-19,0900,N,nominal,2.0NRT,299.79,2.64,D
20.72017,73.47498,333.07,0.6,0.53,2026-05-19,0900,N,nominal,2.0NRT,301.52,3.28,D
20.72512,73.47463,343.92,0.6,0.53,2026-05-19,0900,N,nominal,2.0NRT,301.06,3.28,D
20.91213,73.81123,333.73,0.32,0.54,2026-05-19,0900,N,nominal,2.0NRT,304.26,2.67,D
20.91716,73.8105,367,0.32,0.54,2026-05-19,0900,N,high,2.0NRT,305.46,2.67,D
20.91684,73.80751,345.02,0.32,0.54,2026-05-19,0900,N,nominal,2.0NRT,305.05,2.67,D
21.55205,79.0028,332.87,0.7,0.75,2026-05-19,0900,N,low,2.0NRT,302.93,8.91,D
20.76535,70.71373,345.64,0.4,0.45,2026-05-19,0900,N,nominal,2.0NRT,308.36,3.2,D
21.30036,74.80978,330.39,0.37,0.58,2026-05-19,0900,N,nominal,2.0NRT,291.33,1.18,D
21.55908,77.40836,347.67,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,297.58,7.94,D
21.55856,77.40208,331.44,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,295.91,4.11,D
21.1046,72.64935,344.98,0.54,0.51,2026-05-19,0900,N,nominal,2.0NRT,311.05,13.02,D
21.10402,72.64411,344.27,0.54,0.51,2026-05-19,0900,N,nominal,2.0NRT,309.28,13.02,D
21.10343,72.63888,344.12,0.54,0.51,2026-05-19,0900,N,nominal,2.0NRT,309.96,13.14,D
18.32264,55.10707,339.86,0.43,0.62,2026-05-19,0900,N,low,2.0NRT,311.1,2.86,D
21.44038,74.55678,347.32,0.36,0.57,2026-05-19,0900,N,nominal,2.0NRT,297.81,5.84,D
21.43879,74.55795,353.26,0.36,0.57,2026-05-19,0900,N,nominal,2.0NRT,297.98,3.79,D
21.08535,70.4309,346.34,0.39,0.44,2026-05-19,0900,N,nominal,2.0NRT,313.5,8.23,D
21.085,70.43033,345.62,0.39,0.44,2026-05-19,0900,N,nominal,2.0NRT,313.73,7.82,D
21.51182,73.90016,342.91,0.33,0.55,2026-05-19,0900,N,low,2.0NRT,313.94,9.34,D
21.57621,73.92146,367,0.33,0.55,2026-05-19,0900,N,high,2.0NRT,314.44,10.48,D
21.90568,77.33862,335.57,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,301.28,5.86,D
21.57931,73.85246,343.04,0.33,0.55,2026-05-19,0900,N,nominal,2.0NRT,311.61,5.31,D
21.57888,73.92286,367,0.33,0.55,2026-05-19,0900,N,high,2.0NRT,313.42,8.13,D
21.57856,73.91952,343.02,0.33,0.55,2026-05-19,0900,N,nominal,2.0NRT,313.32,6.95,D
21.90774,77.33542,338.66,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,302.05,3.05,D
21.5023,72.87415,332.76,0.56,0.52,2026-05-19,0900,N,low,2.0NRT,307.61,5.02,D
21.54597,72.83007,343.37,0.56,0.52,2026-05-19,0900,N,nominal,2.0NRT,312.24,3.3,D
21.54179,72.74804,338.24,0.55,0.51,2026-05-19,0900,N,low,2.0NRT,309.13,2.98,D
21.97069,77.29697,332.98,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,302.52,2.15,D
21.97705,77.2964,330.13,0.55,0.68,2026-05-19,0900,N,low,2.0NRT,300.87,2.15,D
21.70054,73.76941,352.57,0.32,0.55,2026-05-19,0900,N,nominal,2.0NRT,310.55,3.69,D
21.70877,73.80012,343.36,0.33,0.55,2026-05-19,0900,N,nominal,2.0NRT,312.01,3.76,D
21.35648,70.56165,339.78,0.4,0.44,2026-05-19,0900,N,low,2.0NRT,311.99,6.88,D
21.72282,73.78616,338.59,0.32,0.55,2026-05-19,0900,N,low,2.0NRT,309.04,3.11,D
21.70645,73.62532,337.46,0.63,0.54,2026-05-19,0900,N,low,2.0NRT,310.17,9.08,D
21.74139,73.81664,349.86,0.33,0.55,2026-05-19,0900,N,nominal,2.0NRT,308.86,3.16,D
21.75072,73.70751,337.45,0.32,0.55,2026-05-19,0900,N,low,2.0NRT,307.97,2.27,D
21.71071,72.8792,338.9,0.57,0.52,2026-05-19,0900,N,low,2.0NRT,312.65,13.49,D
22.20827,78.28828,340.96,0.64,0.72,2026-05-19,0900,N,nominal,2.0NRT,296.22,5.39,D
21.5277,71.10239,347.42,0.44,0.46,2026-05-19,0900,N,low,2.0NRT,320.8,2.67,D
21.82236,72.8857,342.19,0.57,0.52,2026-05-19,0900,N,low,2.0NRT,315.21,10.79,D
21.95045,73.83797,342.84,0.33,0.55,2026-05-19,0900,N,nominal,2.0NRT,310.61,4.06,D
21.75358,71.74947,346.81,0.48,0.48,2026-05-19,0900,N,low,2.0NRT,318.2,21.56,D
22.02392,73.7168,335.63,0.32,0.55,2026-05-19,0900,N,low,2.0NRT,306.79,0.84,D
22.13282,74.49977,341.67,0.36,0.58,2026-05-19,0900,N,nominal,2.0NRT,299.76,2.57,D
22.3199,76.0704,333.27,0.46,0.64,2026-05-19,0900,N,nominal,2.0NRT,288.58,2.61,D
22.32311,76.07034,333.52,0.46,0.64,2026-05-19,0900,N,nominal,2.0NRT,287.76,2.26,D
19.73914,57.66193,343.16,0.55,0.51,2026-05-19,0900,N,low,2.0NRT,314.49,17.81,D
22.07819,72.97045,341.91,0.58,0.52,2026-05-19,0900,N,low,2.0NRT,313.56,7.87,D
22.1801,73.90947,339.88,0.33,0.56,2026-05-19,0900,N,low,2.0NRT,312.79,3.12,D
22.49618,77.19312,330.06,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,291.97,2.72,D
22.07286,72.73878,345.8,0.56,0.52,2026-05-19,0900,N,low,2.0NRT,316.94,17,D
22.2563,73.97723,356.32,0.34,0.56,2026-05-19,0900,N,nominal,2.0NRT,311.05,3.41,D
22.25599,73.97408,341.79,0.34,0.56,2026-05-19,0900,N,nominal,2.0NRT,310.76,3.41,D
22.22288,72.8353,347.56,0.57,0.52,2026-05-19,0900,N,nominal,2.0NRT,319.23,18.84,D
22.31491,73.65392,367,0.32,0.55,2026-05-19,0900,N,high,2.0NRT,307.14,4.66,D
22.31999,73.65327,333.67,0.32,0.55,2026-05-19,0900,N,nominal,2.0NRT,304.19,1.53,D
22.35019,73.69802,338.97,0.33,0.55,2026-05-19,0900,N,nominal,2.0NRT,307.34,2.53,D
22.4164,73.89135,339.63,0.34,0.56,2026-05-19,0900,N,nominal,2.0NRT,306.83,1.94,D
22.35525,73.24023,338.74,0.61,0.53,2026-05-19,0900,N,low,2.0NRT,312.42,8.61,D
22.54999,74.90991,338.69,0.39,0.59,2026-05-19,0900,N,low,2.0NRT,310.53,1.64,D
22.55682,74.18936,338.12,0.35,0.57,2026-05-19,0900,N,nominal,2.0NRT,304.73,2.04,D
22.13621,69.47118,341.25,0.54,0.42,2026-05-19,0900,N,nominal,2.0NRT,305.54,4.64,D
23.00098,77.11721,337.94,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,297.81,6.19,D
23.00734,77.11671,337.19,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,295.63,6.19,D
23.0028,77.11569,350.13,0.55,0.68,2026-05-19,0900,N,nominal,2.0NRT,298.23,11.95,D
22.62411,72.46077,351.12,0.55,0.51,2026-05-19,0900,N,nominal,2.0NRT,321.37,8.91,D
22.72013,72.26895,346.1,0.53,0.5,2026-05-19,0900,N,low,2.0NRT,317.93,6.69,D
22.71957,72.26371,345.02,0.53,0.5,2026-05-19,0900,N,low,2.0NRT,315.69,2.72,D
22.73714,72.38499,347.46,0.54,0.51,2026-05-19,0900,N,low,2.0NRT,318.93,6.47,D
23.3249,78.10412,351.97,0.64,0.72,2026-05-19,0900,N,nominal,2.0NRT,307.68,16.68,D
31.65097,-104.04617,331.98,0.37,0.58,2026-05-19,0934,N,nominal,2.0NRT,288.78,2.17,N
48.10944,-102.8253,307.64,0.53,0.42,2026-05-19,0930,N,nominal,2.0NRT,272.66,0.54,N
48.09901,-102.91335,297.13,0.53,0.42,2026-05-19,0930,N,nominal,2.0NRT,272.36,1.61,N
45.65454,-108.77417,308.78,0.39,0.36,2026-05-19,0932,N,nominal,2.0NRT,274.59,0.86,N
45.94529,-111.47809,305.92,0.39,0.36,2026-05-19,0932,N,nominal,2.0NRT,274.63,1.12,N
46.97677,-122.29157,295,0.33,0.55,2026-05-19,0932,N,nominal,2.0NRT,270.23,0.32,N
45.64112,-120.22736,298.53,0.52,0.5,2026-05-19,0932,N,nominal,2.0NRT,278.5,1.07,N
45.22768,-123.16669,303.12,0.35,0.57,2026-05-19,0932,N,nominal,2.0NRT,279.25,0.88,N
43.2817,-107.59853,328.53,0.44,0.38,2026-05-19,0932,N,nominal,2.0NRT,273.58,3.03,N
43.27824,-107.59977,299.1,0.44,0.38,2026-05-19,0932,N,nominal,2.0NRT,270.76,3.03,N
43.69955,-116.28864,298.88,0.49,0.41,2026-05-19,0932,N,nominal,2.0NRT,275.52,0.85,N
44.0657,-122.98232,295.29,0.34,0.56,2026-05-19,0932,N,nominal,2.0NRT,278.27,0.28,N
42.68708,-111.58684,321.67,0.38,0.36,2026-05-19,0932,N,nominal,2.0NRT,275.33,1.48,N
42.68781,-111.59147,316.5,0.38,0.36,2026-05-19,0932,N,nominal,2.0NRT,274.29,3.13,N
42.68454,-111.59241,332.38,0.38,0.36,2026-05-19,0932,N,nominal,2.0NRT,274.63,8.71,N
43.1797,-115.73112,297.18,0.46,0.39,2026-05-19,0932,N,nominal,2.0NRT,273.28,0.92,N
40.21923,-109.93188,305.19,0.41,0.37,2026-05-19,0932,N,nominal,2.0NRT,275.41,0.93,N
40.82341,-114.25603,314.47,0.4,0.37,2026-05-19,0932,N,nominal,2.0NRT,277.16,1.38,N
40.13088,-110.17076,338.29,0.41,0.37,2026-05-19,0932,N,nominal,2.0NRT,281.38,8.86,N
41.26225,-121.64487,324.5,0.55,0.51,2026-05-19,0932,N,nominal,2.0NRT,277.06,2.4,N
41.26253,-121.65051,315.25,0.55,0.51,2026-05-19,0932,N,nominal,2.0NRT,277.07,2.51,N
41.26204,-121.64403,309.91,0.55,0.51,2026-05-19,0932,N,nominal,2.0NRT,276.66,2.51,N
39.56357,-112.19763,296.8,0.38,0.36,2026-05-19,0932,N,nominal,2.0NRT,276.71,0.58,N
38.93874,-112.81716,321.88,0.38,0.36,2026-05-19,0934,N,nominal,2.0NRT,279.28,2.64,N
39.62106,-119.2642,295.19,0.4,0.44,2026-05-19,0934,N,nominal,2.0NRT,276.99,0.58,N
39.49337,-119.62198,295.16,0.41,0.45,2026-05-19,0934,N,nominal,2.0NRT,276.63,0.41,N
38.01502,-122.11489,302.48,0.54,0.51,2026-05-19,0934,N,nominal,2.0NRT,290.51,1.26,N
34.38314,-101.76618,296.84,0.43,0.62,2026-05-19,0934,N,nominal,2.0NRT,281.4,0.56,N
37.60847,-120.71765,339.77,0.45,0.47,2026-05-19,0934,N,nominal,2.0NRT,286.87,5.57,N
37.39316,-120.50344,302.9,0.43,0.46,2026-05-19,0934,N,nominal,2.0NRT,287.11,1.2,N
37.45639,-121.93394,300.02,0.52,0.5,2026-05-19,0934,N,nominal,2.0NRT,284.25,0.41,N
36.42807,-114.9006,302.09,0.39,0.36,2026-05-19,0934,N,nominal,2.0NRT,287.58,0.74,N
36.35746,-114.91188,297.68,0.39,0.36,2026-05-19,0934,N,nominal,2.0NRT,284.87,0.33,N
35.51663,-113.31499,321.07,0.39,0.36,2026-05-19,0934,N,nominal,2.0NRT,278.59,2.07,N
36.19573,-119.80171,307.93,0.39,0.44,2026-05-19,0934,N,nominal,2.0NRT,285.27,1.07,N
36.1917,-119.80238,297.51,0.39,0.44,2026-05-19,0934,N,nominal,2.0NRT,282.76,0.54,N
36.15449,-119.60869,313.78,0.57,0.43,2026-05-19,0934,N,nominal,2.0NRT,283.18,2.36,N
33.66834,-105.33433,326.1,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,287.31,3.19,N
33.66378,-105.33625,299.68,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.19,3.19,N
33.66065,-105.34418,301.74,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.98,2.34,N
33.06407,-102.9567,297.15,0.4,0.6,2026-05-19,0934,N,nominal,2.0NRT,285.26,0.43,N
33.64711,-105.3505,337.33,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,289.08,6.38,N
33.64852,-105.35638,298.2,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.11,3.27,N
33.64405,-105.35867,303.82,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.63,2.75,N
33.64265,-105.35284,302.6,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.59,1.4,N
33.63966,-105.36127,314.51,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,286.49,2.75,N
33.66059,-105.34641,297.15,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.87,1.01,N
33.64705,-105.35282,340.19,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,288.87,8.36,N
33.64394,-105.36099,302.65,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.1,1.9,N
33.64259,-105.35519,297.75,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.33,1.9,N
33.63955,-105.36365,317.38,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,286.93,1.9,N
33.63514,-105.36623,299.14,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.77,1.68,N
33.61117,-105.26371,295.95,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.11,1.07,N
33.62943,-105.36326,307.1,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.34,1.68,N
33.60943,-105.27779,302.34,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.08,1.37,N
33.60825,-105.27277,311.69,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.13,1.07,N
33.60693,-105.26717,298.79,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.78,1.07,N
33.62636,-105.37154,297.74,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.97,4.71,N
33.62506,-105.36599,298.76,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.52,4.71,N
33.62374,-105.36033,297.99,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.58,2.83,N
33.60631,-105.28594,296.84,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.52,1.46,N
33.60493,-105.28007,304.12,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.74,1.46,N
33.60378,-105.27517,295.9,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.91,1.13,N
33.6013,-105.26467,305.76,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.52,1.83,N
33.59972,-105.25791,305.39,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.46,1.83,N
33.6234,-105.38029,328.87,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.33,7.83,N
33.62201,-105.37434,350.85,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,292.29,4.71,N
33.59565,-105.26205,323.99,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.16,1.83,N
33.6019,-105.28862,310.09,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.12,1.46,N
33.59823,-105.27303,297.45,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.95,1.13,N
33.59705,-105.26804,303.34,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.52,1.83,N
33.61764,-105.37706,339.25,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,289.49,3.21,N
33.61637,-105.37167,301.58,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.15,3.21,N
33.59611,-105.28542,298.39,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.19,1.45,N
33.59479,-105.27982,304.28,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.7,1.83,N
33.59369,-105.27517,308.94,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.47,1.83,N
33.59253,-105.27024,304.36,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.79,2.61,N
33.59106,-105.26399,315.89,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,280.98,2.61,N
33.61333,-105.38001,321.85,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,286.01,3.21,N
33.58792,-105.27207,325.58,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.83,2.61,N
33.61198,-105.37432,296.07,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.77,3.21,N
33.59183,-105.28862,296.07,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.36,1.45,N
33.59047,-105.28283,305.91,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,284.74,1.83,N
33.5892,-105.27747,305.64,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.99,1.83,N
33.58629,-105.26517,315.38,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.8,2.61,N
33.60896,-105.38274,321.13,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.61,6.4,N
33.60753,-105.37668,330.96,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,285.8,6.4,N
33.5859,-105.28486,329.18,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.1,4.01,N
33.58739,-105.29116,316.74,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,280.95,3.32,N
33.58438,-105.2784,319.47,0.58,0.52,2026-05-19,0934,N,nominal,2.0NRT,283.12,4.01,N
33.60295,-105.3785,339.41,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,281.71,6.4,N
33.60153,-105.37246,314.67,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,280.94,5.06,N
33.59567,-105.34758,298.45,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,280.61,1.65,N
33.59421,-105.34138,301.1,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,280.78,1.65,N
33.59269,-105.33494,318.83,0.57,0.52,2026-05-19,0934,N,nominal,2.0NRT,282.14,2.44,N
32.46669,-101.70849,310.47,0.48,0.65,2026-05-19,0934,N,nominal,2.0NRT,291.44,0.93,N
32.41588,-101.63841,316.4,0.49,0.65,2026-05-19,0934,N,nominal,2.0NRT,291.9,0.76,N
32.4145,-101.63332,302.73,0.49,0.65,2026-05-19,0934,N,nominal,2.0NRT,291.01,0.76,N
35.15511,-114.57242,329.48,0.39,0.36,2026-05-19,0934,N,nominal,2.0NRT,291.24,7.86,N
35.15446,-114.5682,312.26,0.39,0.36,2026-05-19,0934,N,nominal,2.0NRT,295.34,7.86,N
32.41007,-101.64053,301.63,0.49,0.65,2026-05-19,0934,N,nominal,2.0NRT,291.28,0.76,N
35.15117,-114.56895,303.44,0.39,0.36,2026-05-19,0934,N,nominal,2.0NRT,289.23,1.27,N
32.38874,-101.60924,320.79,0.49,0.65,2026-05-19,0934,N,nominal,2.0NRT,292.19,2.55,N
32.38735,-101.60414,301.8,0.49,0.65,2026-05-19,0934,N,nominal,2.0NRT,291.56,2.3,N
32.38754,-101.61064,328.89,0.49,0.65,2026-05-19,0934,N,nominal,2.0NRT,292.22,3.44,N
32.24147,-101.90652,304.84,0.47,0.64,2026-05-19,0934,N,nominal,2.0NRT,291.69,0.81,N
35.45738,-118.75901,314.81,0.51,0.41,2026-05-19,0934,N,nominal,2.0NRT,284.89,2.21,N
35.45874,-118.76109,310.31,0.51,0.41,2026-05-19,0934,N,nominal,2.0NRT,285.22,1.73,N
35.45483,-118.7608,307.34,0.51,0.41,2026-05-19,0934,N,nominal,2.0NRT,283.93,0.87,N
35.451,-118.76106,295.81,0.51,0.41,2026-05-19,0934,N,nominal,2.0NRT,282.64,0.87,N
32.23835,-101.90608,303.34,0.48,0.64,2026-05-19,0934,N,nominal,2.0NRT,291.38,0.95,N
32.8469,-104.39567,301.99,0.33,0.56,2026-05-19,0934,N,nominal,2.0NRT,291.19,1.24,N
32.66446,-103.65559,299.47,0.37,0.58,2026-05-19,0934,N,nominal,2.0NRT,284.36,0.49,N
32.56934,-103.85416,296.01,0.36,0.58,2026-05-19,0934,N,nominal,2.0NRT,283.71,0.22,N
31.89105,-101.69788,316.43,0.5,0.66,2026-05-19,0934,N,nominal,2.0NRT,292.8,1.54,N
32.31579,-103.68043,305.44,0.38,0.59,2026-05-19,0934,N,nominal,2.0NRT,285.34,0.59,N
