lat,lon,detection_date,detection_confidence,fire_radiative_power
-10.02732,20.02244,2026-05-19,nominal,4.17
-9.5774,22.87178,2026-05-19,nominal,3.16
-10.03908,19.84806,2026-05-19,nominal,2.85
-10.27124,18.22732,2026-05-19,nominal,14.18
-9.57676,22.87131,2026-05-19,nominal,4.6
-10.27112,18.22829,2026-05-19,nominal,13.94
-9.56092,22.8838,2026-05-19,nominal,3.95
-10.01561,19.86315,2026-05-19,nominal,6.04
-10.01221,19.86264,2026-05-19,nominal,6.04
-9.28532,24.4147,2026-05-19,nominal,5.17
-9.13799,25.26969,2026-05-19,nominal,11.41
-8.78159,27.36153,2026-05-19,nominal,6.74
-9.13344,25.27371,2026-05-19,nominal,27.96
-9.13043,25.26843,2026-05-19,nominal,10.47
-8.78448,27.29289,2026-05-19,nominal,8.33
-8.27775,30.13302,2026-05-19,nominal,4.36
-8.32335,29.88066,2026-05-19,nominal,1.66
-9.22636,24.63954,2026-05-19,nominal,4.5
-9.25137,24.48663,2026-05-19,nominal,6.41
-9.22271,24.63893,2026-05-19,nominal,7.28
-9.24843,24.48184,2026-05-19,nominal,2.16
-9.46892,23.09161,2026-05-19,nominal,6.71
-9.93109,20.082,2026-05-19,nominal,3.99
-9.24189,24.47643,2026-05-19,nominal,7.91
-9.92771,20.08148,2026-05-19,nominal,4.03
-8.76864,27.25602,2026-05-19,nominal,3.82
-8.75569,27.2539,2026-05-19,nominal,3.86
-8.75136,27.25326,2026-05-19,nominal,3.86
-9.87799,20.17756,2026-05-19,nominal,6.39
-8.75441,27.2545,2026-05-19,nominal,7.73
-8.75508,27.25043,2026-05-19,nominal,3.85
-9.48623,22.69291,2026-05-19,nominal,3.98
-8.74345,27.24047,2026-05-19,nominal,3.75
-9.06814,25.2749,2026-05-19,nominal,4.71
-8.79921,26.85555,2026-05-19,nominal,6.73
-8.79501,26.85487,2026-05-19,nominal,6.78
-8.71426,27.28185,2026-05-19,nominal,5.13
-9.04782,25.20914,2026-05-19,nominal,1.67
-9.84282,20.1131,2026-05-19,nominal,3.93
-8.68116,27.3192,2026-05-19,nominal,6.26
-9.78723,20.43877,2026-05-19,low,1.55
-8.6645,27.3381,2026-05-19,nominal,2.69
-8.67805,27.25953,2026-05-19,nominal,4.59
-8.88662,25.81887,2026-05-19,low,6.44
-9.27397,23.48086,2026-05-19,nominal,5.95
-9.30002,23.27502,2026-05-19,nominal,4.62
-9.73824,20.40893,2026-05-19,low,1.88
-8.88669,25.82134,2026-05-19,nominal,2.89
-9.73327,20.41914,2026-05-19,nominal,10.21
-9.26726,23.42105,2026-05-19,nominal,4.02
-8.29731,29.28397,2026-05-19,nominal,3.09
-9.26381,23.42049,2026-05-19,nominal,4.02
-9.72174,20.45016,2026-05-19,low,4.26
-8.87099,25.81868,2026-05-19,nominal,4.49
-8.89486,25.62419,2026-05-19,nominal,19.98
-9.97016,18.66087,2026-05-19,nominal,7.18
-9.72098,20.31861,2026-05-19,nominal,6.21
-9.72635,20.2828,2026-05-19,nominal,4.08
-9.71762,20.31809,2026-05-19,nominal,3.8
-9.67786,20.55965,2026-05-19,nominal,6.09
-9.67839,20.55612,2026-05-19,nominal,6.09
-8.64842,26.97911,2026-05-19,nominal,3.85
-7.91536,31.10296,2026-05-19,nominal,6.4
-9.67395,20.47198,2026-05-19,low,5.64
-9.99474,18.28886,2026-05-19,nominal,6.79
-8.88666,25.43382,2026-05-19,nominal,3.19
-8.87266,25.4706,2026-05-19,nominal,4.17
-8.87345,25.46583,2026-05-19,nominal,4.17
-8.23347,29.15138,2026-05-19,nominal,12.0
-9.67292,20.31857,2026-05-19,low,3.74
-9.64315,20.44907,2026-05-19,nominal,5.06
-9.61998,20.47759,2026-05-19,nominal,13.1
-9.18198,23.20935,2026-05-19,nominal,4.74
-9.18257,23.2056,2026-05-19,nominal,7.82
-9.18316,23.20184,2026-05-19,nominal,7.82
-9.17737,23.21631,2026-05-19,nominal,4.8
-9.17973,23.20129,2026-05-19,nominal,8.71
-9.87602,18.61838,2026-05-19,nominal,3.4
-9.17275,23.22328,2026-05-19,nominal,3.32
-9.87186,18.62191,2026-05-19,nominal,3.41
-9.16932,23.22273,2026-05-19,nominal,5.03
-9.8683,18.62139,2026-05-19,nominal,7.97
-8.59331,26.69204,2026-05-19,nominal,3.17
-8.58915,26.69131,2026-05-19,high,6.48
-8.5898,26.68742,2026-05-19,nominal,6.48
-8.69455,26.06128,2026-05-19,nominal,5.04
-9.01116,24.08059,2026-05-19,nominal,7.93
-8.73166,25.74073,2026-05-19,nominal,5.96
-9.52332,20.75566,2026-05-19,nominal,1.71
-9.68519,19.67332,2026-05-19,nominal,2.83
-9.83393,18.65774,2026-05-19,nominal,15.38
-8.48809,27.13279,2026-05-19,nominal,36.36
-9.57473,20.36872,2026-05-19,nominal,4.94
-8.48307,27.13628,2026-05-19,nominal,36.36
-8.48376,27.13227,2026-05-19,nominal,36.36
-8.48443,27.12831,2026-05-19,nominal,13.84
-8.47873,27.13578,2026-05-19,nominal,14.19
-8.4801,27.1278,2026-05-19,nominal,20.07
-8.17534,28.84503,2026-05-19,nominal,7.63
-8.17628,28.83972,2026-05-19,nominal,3.38
-9.55599,20.40233,2026-05-19,nominal,4.24
-9.51222,20.67106,2026-05-19,low,5.95
-9.55157,20.40896,2026-05-19,nominal,4.05
-8.03166,29.53244,2026-05-19,nominal,2.96
-9.50767,20.65594,2026-05-19,nominal,13.55
-8.98355,23.98091,2026-05-19,nominal,8.89
-9.40925,21.28277,2026-05-19,nominal,5.77
-8.98,23.98034,2026-05-19,nominal,8.89
-9.40593,21.28226,2026-05-19,nominal,5.77
-9.87593,18.0812,2026-05-19,nominal,4.94
-8.09726,29.08373,2026-05-19,nominal,2.38
-8.66466,25.82702,2026-05-19,nominal,4.8
-9.93738,17.58822,2026-05-19,nominal,11.18
-9.91541,17.7187,2026-05-19,low,4.05
-9.93363,17.58765,2026-05-19,nominal,9.63
-9.91234,17.71331,2026-05-19,nominal,4.05
-8.68121,25.78069,2026-05-19,nominal,3.98
-9.93674,17.58974,2026-05-19,nominal,11.73
-8.66602,25.82438,2026-05-19,nominal,5.15
-9.1059,23.07058,2026-05-19,nominal,2.78
-9.51502,20.41015,2026-05-19,nominal,5.74
-9.51556,20.4066,2026-05-19,nominal,5.74
-9.91401,17.7198,2026-05-19,nominal,5.95
-9.93298,17.58917,2026-05-19,nominal,6.63
-8.63333,25.94976,2026-05-19,nominal,3.59
-7.97771,29.79618,2026-05-19,nominal,2.43
-7.98768,29.61752,2026-05-19,nominal,4.77
-7.98819,29.61459,2026-05-19,nominal,3.26
-8.43397,27.02173,2026-05-19,nominal,3.79
-8.4297,27.02099,2026-05-19,nominal,3.79
-7.94671,29.78982,2026-05-19,high,8.32
-7.98581,29.5681,2026-05-19,high,10.86
-7.94727,29.78669,2026-05-19,nominal,5.04
-8.64153,25.72784,2026-05-19,nominal,8.05
-7.94155,29.78876,2026-05-19,nominal,8.32
-7.94211,29.78562,2026-05-19,nominal,5.04
-8.63761,25.72722,2026-05-19,nominal,8.05
-7.96772,29.61076,2026-05-19,high,7.43
-7.96665,29.61684,2026-05-19,nominal,4.14
-7.96718,29.6138,2026-05-19,nominal,4.14
-7.96826,29.60773,2026-05-19,nominal,7.43
-8.62996,25.70065,2026-05-19,nominal,7.83
-9.47002,20.34491,2026-05-19,nominal,4.33
-9.59562,19.49975,2026-05-19,nominal,3.22
-9.59617,19.49601,2026-05-19,nominal,3.22
-9.59837,19.48105,2026-05-19,nominal,9.15
-8.70981,25.12434,2026-05-19,nominal,7.62
-9.84015,17.67622,2026-05-19,nominal,5.67
-8.3719,26.99928,2026-05-19,nominal,5.48
-8.4188,26.70241,2026-05-19,nominal,5.93
-9.45086,20.24352,2026-05-19,nominal,6.17
-9.44751,20.24301,2026-05-19,nominal,6.17
-9.40379,20.51287,2026-05-19,nominal,1.72
-9.43495,20.28127,2026-05-19,nominal,8.94
-9.43813,20.25988,2026-05-19,nominal,6.83
-9.43348,20.28106,2026-05-19,nominal,7.89
-9.4367,20.25967,2026-05-19,nominal,7.44
-8.48547,26.21852,2026-05-19,low,5.12
-8.48142,26.21783,2026-05-19,nominal,5.12
-8.38434,26.75265,2026-05-19,nominal,3.61
-8.51553,25.88623,2026-05-19,nominal,5.34
-9.61508,18.82739,2026-05-19,nominal,5.0
-8.48315,26.05708,2026-05-19,nominal,2.22
-9.36554,20.48165,2026-05-19,nominal,4.67
-9.60739,18.80617,2026-05-19,nominal,6.18
-8.93588,23.08564,2026-05-19,nominal,4.61
-9.75293,17.58703,2026-05-19,nominal,13.33
-8.27934,26.96133,2026-05-19,nominal,2.66
-9.6657,18.01773,2026-05-19,nominal,5.38
-8.63768,24.67692,2026-05-19,nominal,4.34
-8.91968,22.92335,2026-05-19,nominal,10.54
-8.92027,22.91967,2026-05-19,nominal,17.92
-8.91959,22.92305,2026-05-19,nominal,11.9
-8.92016,22.91936,2026-05-19,nominal,18.37
-8.63949,24.67374,2026-05-19,nominal,5.31
-8.62476,24.67131,2026-05-19,nominal,11.62
-9.67711,17.78812,2026-05-19,nominal,5.13
-8.77936,23.67983,2026-05-19,nominal,8.19
-8.91529,22.81669,2026-05-19,nominal,2.82
-8.77586,23.67924,2026-05-19,nominal,8.19
-9.31118,20.21453,2026-05-19,nominal,6.94
-9.68974,17.64855,2026-05-19,nominal,4.88
-8.77235,23.67864,2026-05-19,nominal,21.78
-9.686,17.64802,2026-05-19,nominal,10.34
-9.68665,17.6435,2026-05-19,nominal,7.4
-9.85224,16.33753,2026-05-19,nominal,4.04
-8.3145,26.31922,2026-05-19,low,3.01
-9.68823,17.36297,2026-05-19,nominal,2.79
-9.57743,18.1151,2026-05-19,low,4.65
-9.61636,17.84261,2026-05-19,nominal,2.62
-9.63275,17.72744,2026-05-19,nominal,22.31
-8.88574,22.60694,2026-05-19,nominal,13.76
-9.31175,19.77107,2026-05-19,nominal,7.42
-9.3089,19.76686,2026-05-19,nominal,4.27
-9.63477,17.46857,2026-05-19,nominal,6.71
-9.26437,19.99801,2026-05-19,low,3.67
-9.63497,17.47009,2026-05-19,low,3.55
-9.63565,17.46548,2026-05-19,nominal,3.55
-9.60093,17.65098,2026-05-19,low,3.21
-9.59654,17.65492,2026-05-19,nominal,3.05
-8.83396,22.53525,2026-05-19,nominal,10.35
-8.83058,22.53471,2026-05-19,nominal,6.0
-8.91907,21.87766,2026-05-19,nominal,2.39
-8.65306,23.47975,2026-05-19,nominal,4.22
-8.67107,23.34489,2026-05-19,nominal,2.7
-7.61722,29.47067,2026-05-19,nominal,2.81
-8.20751,26.04211,2026-05-19,nominal,2.97
-8.78107,22.54166,2026-05-19,nominal,5.32
-8.78164,22.53805,2026-05-19,nominal,3.64
-9.12719,20.21881,2026-05-19,nominal,8.48
-9.12772,20.21524,2026-05-19,nominal,8.48
-9.53646,17.37578,2026-05-19,nominal,4.37
-9.12383,20.2183,2026-05-19,nominal,6.84
-9.53662,17.37757,2026-05-19,nominal,4.03
-7.61507,29.46854,2026-05-19,nominal,3.44
-9.47793,17.67553,2026-05-19,low,2.56
-9.47923,17.66657,2026-05-19,nominal,7.34
-9.47989,17.6621,2026-05-19,nominal,7.72
-8.10505,26.50799,2026-05-19,nominal,3.01
-9.47616,17.66156,2026-05-19,low,3.17
-8.05485,26.73249,2026-05-19,nominal,6.18
-8.5159,23.90744,2026-05-19,nominal,2.89
-8.513,23.90282,2026-05-19,nominal,12.95
-9.39271,18.10714,2026-05-19,nominal,5.06
-8.5983,23.32148,2026-05-19,nominal,2.9
-9.38908,18.1066,2026-05-19,nominal,23.08
-9.42447,17.86194,2026-05-19,nominal,27.45
-8.22121,25.60525,2026-05-19,nominal,3.21
-8.59154,23.297,2026-05-19,nominal,6.4
-9.48225,17.37918,2026-05-19,low,0.96
-8.68024,22.62533,2026-05-19,nominal,5.4
-9.16827,19.39756,2026-05-19,nominal,2.67
-8.01265,26.64929,2026-05-19,nominal,2.75
-8.00845,26.6486,2026-05-19,nominal,2.75
-8.05078,26.37542,2026-05-19,nominal,3.25
-9.45272,17.34178,2026-05-19,nominal,5.33
-8.04665,26.37476,2026-05-19,nominal,3.25
-9.38381,17.63584,2026-05-19,nominal,5.67
-9.37121,17.56508,2026-05-19,nominal,2.37
-7.85634,27.24767,2026-05-19,nominal,3.59
-8.88073,20.78278,2026-05-19,nominal,2.01
-7.9206,26.76082,2026-05-19,nominal,1.78
-9.13772,19.01678,2026-05-19,nominal,4.38
-7.57548,28.69229,2026-05-19,nominal,3.88
-7.57341,28.67555,2026-05-19,nominal,20.99
-7.57435,28.67018,2026-05-19,nominal,17.43
-7.5686,28.67452,2026-05-19,nominal,20.99
-7.56953,28.66919,2026-05-19,nominal,17.43
-8.86874,20.72722,2026-05-19,nominal,3.04
-9.27166,17.99473,2026-05-19,nominal,2.55
-8.37124,23.86345,2026-05-19,nominal,8.31
-7.48176,29.08084,2026-05-19,nominal,3.64
-7.51862,28.84417,2026-05-19,nominal,3.0
-8.84218,20.81263,2026-05-19,nominal,3.66
-7.02907,31.45361,2026-05-19,nominal,3.92
-9.30698,17.56036,2026-05-19,nominal,8.44
-7.02319,31.45259,2026-05-19,nominal,3.92
-7.11692,30.94596,2026-05-19,nominal,3.37
-7.50476,28.80847,2026-05-19,nominal,6.75
-7.57166,28.43245,2026-05-19,nominal,4.28
-8.381,23.66861,2026-05-19,nominal,5.77
-9.30323,17.55983,2026-05-19,nominal,8.44
-8.34809,23.8267,2026-05-19,nominal,5.56
-8.56444,22.47681,2026-05-19,nominal,3.0
-8.34101,23.82551,2026-05-19,nominal,5.44
-8.83623,20.6721,2026-05-19,nominal,5.03
-8.34151,23.82651,2026-05-19,nominal,7.76
-7.51717,28.84247,2026-05-19,nominal,2.31
-9.00591,19.48372,2026-05-19,nominal,12.83
-7.50796,28.80756,2026-05-19,nominal,3.51
-8.99622,19.47847,2026-05-19,nominal,8.41
-8.99677,19.47477,2026-05-19,low,8.41
-8.13221,25.01975,2026-05-19,nominal,8.45
-8.13295,25.01517,2026-05-19,nominal,9.53
-7.12552,30.95272,2026-05-19,nominal,4.19
-7.12052,30.94783,2026-05-19,nominal,3.99
-7.0247,31.45478,2026-05-19,nominal,5.22
-7.4784,28.77429,2026-05-19,nominal,3.85
-8.98668,19.37814,2026-05-19,nominal,3.55
-6.9884,31.48783,2026-05-19,nominal,2.9
-8.69493,21.26825,2026-05-19,nominal,9.37
-8.69546,21.26476,2026-05-19,nominal,4.65
-6.98103,31.39438,2026-05-19,nominal,4.82
-6.9818,31.39018,2026-05-19,nominal,5.87
-8.97051,19.34536,2026-05-19,nominal,7.15
-8.97106,19.34164,2026-05-19,nominal,7.15
-8.24949,23.92316,2026-05-19,nominal,20.11
-6.99186,31.17026,2026-05-19,nominal,3.1
-6.9926,31.1662,2026-05-19,nominal,3.1
-8.51824,22.21216,2026-05-19,nominal,22.86
-6.98681,31.16523,2026-05-19,nominal,9.45
-6.98755,31.16121,2026-05-19,nominal,6.81
-7.78366,26.67375,2026-05-19,nominal,7.96
-8.29775,23.57938,2026-05-19,nominal,3.64
-8.51488,22.21163,2026-05-19,nominal,3.92
-6.98102,31.16429,2026-05-19,high,9.45
-6.98029,31.1683,2026-05-19,nominal,9.45
-6.98177,31.16025,2026-05-19,nominal,6.81
-7.95046,25.66553,2026-05-19,nominal,5.0
-8.03321,25.17123,2026-05-19,nominal,41.51
-9.17695,17.74335,2026-05-19,nominal,8.84
-6.97301,31.1754,2026-05-19,nominal,3.76
-7.77597,26.66796,2026-05-19,nominal,2.83
-6.96722,31.17443,2026-05-19,nominal,3.76
-8.20991,23.97612,2026-05-19,nominal,4.67
-8.14221,24.33248,2026-05-19,nominal,6.37
-6.99233,31.16967,2026-05-19,nominal,2.89
-6.99304,31.16561,2026-05-19,nominal,2.89
-8.13856,24.3319,2026-05-19,nominal,6.37
-8.13924,24.32764,2026-05-19,nominal,7.13
-6.98726,31.16463,2026-05-19,nominal,9.52
-6.98797,31.16059,2026-05-19,nominal,5.46
-6.98076,31.16769,2026-05-19,high,9.52
-6.98147,31.16366,2026-05-19,nominal,9.52
-6.98218,31.15961,2026-05-19,nominal,5.46
-6.96776,31.1738,2026-05-19,high,7.74
-8.24152,23.57046,2026-05-19,nominal,11.22
-8.24215,23.56653,2026-05-19,nominal,7.47
-8.30259,23.18469,2026-05-19,nominal,6.77
-8.43091,22.36643,2026-05-19,nominal,4.17
-6.95546,31.17586,2026-05-19,nominal,4.25
-6.94895,31.17892,2026-05-19,nominal,2.49
-8.68462,20.60491,2026-05-19,nominal,5.33
-7.96757,25.12842,2026-05-19,nominal,12.46
-8.33983,22.81482,2026-05-19,nominal,2.05
-7.96298,25.13252,2026-05-19,nominal,12.46
-7.95917,25.13189,2026-05-19,nominal,4.18
-8.3296,22.8132,2026-05-19,nominal,8.96
-7.95698,25.09769,2026-05-19,nominal,32.57
-7.95317,25.09704,2026-05-19,nominal,32.57
-8.27962,23.08422,2026-05-19,nominal,2.83
-7.97154,24.96227,2026-05-19,nominal,3.69
-9.0153,18.20097,2026-05-19,nominal,6.32
-9.13099,17.36244,2026-05-19,nominal,4.46
-7.92131,25.21812,2026-05-19,nominal,4.13
-7.87274,25.48517,2026-05-19,nominal,11.61
-8.36854,22.38996,2026-05-19,nominal,3.09
-8.86387,19.09811,2026-05-19,nominal,4.29
-8.51137,21.32048,2026-05-19,nominal,2.99
-8.75765,19.67501,2026-05-19,low,2.97
-8.96076,18.31166,2026-05-19,nominal,2.46
-9.10731,17.15215,2026-05-19,nominal,6.62
-7.39028,28.00393,2026-05-19,nominal,5.74
-8.18015,23.16133,2026-05-19,nominal,9.87
-8.89532,18.45968,2026-05-19,nominal,2.17
-8.23358,22.77877,2026-05-19,nominal,1.83
-8.22258,22.82631,2026-05-19,nominal,2.88
-8.23018,22.77822,2026-05-19,nominal,27.06
-8.22444,22.79241,2026-05-19,nominal,3.04
-8.56189,20.54249,2026-05-19,nominal,2.88
-8.52305,20.7765,2026-05-19,nominal,5.01
-8.52411,20.76952,2026-05-19,nominal,6.94
-6.83533,30.78741,2026-05-19,nominal,19.79
-6.83603,30.78356,2026-05-19,nominal,15.45
-6.83673,30.77971,2026-05-19,nominal,15.45
-8.51428,20.78946,2026-05-19,nominal,3.27
-6.83041,30.7824,2026-05-19,nominal,8.51
-8.20931,22.73349,2026-05-19,nominal,5.23
-8.51096,20.78895,2026-05-19,nominal,13.24
-8.99012,17.51474,2026-05-19,nominal,2.5
-6.82685,30.76999,2026-05-19,high,16.08
-7.55616,26.61268,2026-05-19,nominal,2.07
-8.12387,23.14808,2026-05-19,nominal,5.14
-7.55686,26.61223,2026-05-19,nominal,2.26
-9.17744,16.05565,2026-05-19,nominal,3.44
-8.2216,22.40989,2026-05-19,nominal,2.1
-6.83368,30.78539,2026-05-19,high,39.23
-6.83435,30.78152,2026-05-19,nominal,44.42
-6.83072,30.76903,2026-05-19,high,8.3
-6.82873,30.78036,2026-05-19,nominal,4.44
-6.83006,30.77279,2026-05-19,nominal,8.3
-8.67935,19.36191,2026-05-19,nominal,1.93
-9.0005,17.14814,2026-05-19,nominal,5.12
-9.00117,17.14348,2026-05-19,nominal,2.81
-6.81746,30.77822,2026-05-19,nominal,9.04
-7.93701,24.12333,2026-05-19,nominal,2.0
-8.99668,17.14761,2026-05-19,nominal,10.32
-8.99735,17.14295,2026-05-19,nominal,8.4
-6.81048,30.78473,2026-05-19,nominal,5.73
-6.81116,30.7809,2026-05-19,nominal,5.73
-7.90015,24.32982,2026-05-19,nominal,4.9
-6.80886,30.76093,2026-05-19,nominal,5.47
-7.78238,25.03393,2026-05-19,nominal,5.05
-7.8965,24.3292,2026-05-19,nominal,8.46
-6.8082,30.76468,2026-05-19,low,10.07
-7.87253,24.43118,2026-05-19,nominal,3.16
-8.20527,22.24905,2026-05-19,nominal,2.34
-8.20807,22.23112,2026-05-19,nominal,2.83
-8.78809,18.3323,2026-05-19,nominal,3.09
-7.28007,27.77065,2026-05-19,nominal,4.94
-7.74518,24.9991,2026-05-19,nominal,5.24
-8.18282,22.28235,2026-05-19,nominal,1.13
-8.43682,20.63382,2026-05-19,nominal,8.44
-8.43735,20.63033,2026-05-19,nominal,5.23
-7.50405,26.41283,2026-05-19,nominal,5.18
-7.50469,26.40904,2026-05-19,nominal,5.18
-8.17946,22.28183,2026-05-19,nominal,13.59
-6.73978,30.7244,2026-05-19,nominal,4.55
-7.65826,25.47392,2026-05-19,nominal,3.87
-8.18734,22.20958,2026-05-19,nominal,1.91
-7.03298,29.06542,2026-05-19,nominal,2.67
-7.9384,23.75004,2026-05-19,nominal,6.44
-8.26454,21.56367,2026-05-19,nominal,6.77
-8.16211,22.20569,2026-05-19,nominal,2.11
-8.16266,22.2021,2026-05-19,nominal,4.18
-8.26121,21.56316,2026-05-19,nominal,6.77
-8.1593,22.20156,2026-05-19,nominal,13.19
-7.7114,24.9958,2026-05-19,nominal,13.32
-7.78032,24.5659,2026-05-19,nominal,17.28
-7.79854,24.45183,2026-05-19,nominal,6.28
-7.03385,29.0647,2026-05-19,nominal,1.06
-7.77661,24.56533,2026-05-19,nominal,17.28
-8.17948,21.98253,2026-05-19,nominal,3.21
-6.73677,30.72514,2026-05-19,nominal,5.81
-6.73744,30.72131,2026-05-19,nominal,5.81
-8.82999,17.42154,2026-05-19,nominal,12.28
-8.16081,21.882,2026-05-19,nominal,4.34
-8.16136,21.87848,2026-05-19,nominal,4.34
-8.72685,18.10998,2026-05-19,nominal,4.28
-8.82689,17.41648,2026-05-19,nominal,5.39
-7.195,27.77367,2026-05-19,nominal,4.19
-8.73598,18.0215,2026-05-19,low,2.99
-7.19122,27.76819,2026-05-19,nominal,12.76
-7.58714,25.41866,2026-05-19,nominal,8.35
-7.58796,25.41374,2026-05-19,nominal,22.41
-7.7256,24.57509,2026-05-19,nominal,4.93
-8.15413,21.88095,2026-05-19,nominal,4.3
-7.92722,23.3015,2026-05-19,nominal,5.11
-7.92783,23.29763,2026-05-19,nominal,5.11
-8.00628,22.80329,2026-05-19,nominal,52.26
-8.72873,18.02044,2026-05-19,nominal,5.68
-7.73321,24.48183,2026-05-19,nominal,5.18
-7.92373,23.30095,2026-05-19,nominal,6.75
-8.00286,22.80274,2026-05-19,nominal,15.28
-8.72875,17.99467,2026-05-19,nominal,3.21
-8.87926,16.93929,2026-05-19,nominal,6.81
-7.66208,24.8691,2026-05-19,nominal,12.21
-7.92351,23.25767,2026-05-19,nominal,9.27
-7.52132,25.69275,2026-05-19,nominal,2.2
-7.46792,25.98607,2026-05-19,nominal,8.31
-7.47454,25.92214,2026-05-19,nominal,4.54
-7.785,24.04916,2026-05-19,nominal,4.9
-7.94414,23.06175,2026-05-19,nominal,4.73
-8.06854,22.27547,2026-05-19,nominal,17.28
-8.0691,22.27188,2026-05-19,nominal,17.28
-7.90838,23.2631,2026-05-19,nominal,2.73
-7.90552,23.25873,2026-05-19,nominal,2.45
-7.90204,23.25817,2026-05-19,nominal,7.07
-7.90388,23.24671,2026-05-19,nominal,4.1
-8.12896,21.82285,2026-05-19,nominal,10.01
-8.12951,21.81933,2026-05-19,nominal,2.5
-7.51732,25.57132,2026-05-19,nominal,2.75
-7.96135,22.80321,2026-05-19,nominal,5.36
-7.96192,22.79951,2026-05-19,nominal,5.36
-8.16278,21.47897,2026-05-19,nominal,8.68
-8.07593,21.99824,2026-05-19,nominal,2.58
-7.43647,26.00289,2026-05-19,nominal,4.18
-7.58633,25.07845,2026-05-19,nominal,2.41
-7.86519,23.32698,2026-05-19,nominal,4.5
-7.58404,25.0683,2026-05-19,nominal,3.14
-7.61346,24.88572,2026-05-19,nominal,5.09
-7.90379,23.05878,2026-05-19,nominal,2.47
-6.89934,29.16368,2026-05-19,nominal,3.18
-6.89982,29.16084,2026-05-19,nominal,3.18
-7.68977,24.38639,2026-05-19,nominal,3.07
-7.9327,22.85192,2026-05-19,nominal,1.85
-7.75872,23.93105,2026-05-19,nominal,4.55
-7.44886,25.82565,2026-05-19,nominal,2.89
-7.85185,23.32092,2026-05-19,nominal,3.0
-7.85246,23.31707,2026-05-19,nominal,3.0
-7.44485,25.82497,2026-05-19,nominal,4.26
-7.70669,24.1872,2026-05-19,nominal,3.52
-7.8717,23.12763,2026-05-19,nominal,6.27
-7.91566,22.82638,2026-05-19,nominal,8.91
-7.11443,27.69813,2026-05-19,nominal,3.84
-7.5658,24.9877,2026-05-19,nominal,6.5
-7.9551,22.50863,2026-05-19,nominal,3.09
-8.02693,22.04867,2026-05-19,nominal,3.58
-8.02358,22.04815,2026-05-19,nominal,3.58
-8.09288,21.57906,2026-05-19,nominal,4.99
-8.09341,21.57556,2026-05-19,nominal,3.77
-6.84108,29.10883,2026-05-19,nominal,2.1
-7.62934,24.45654,2026-05-19,nominal,3.38
-7.44613,25.54539,2026-05-19,nominal,13.17
-7.83753,23.14174,2026-05-19,nominal,1.56
-7.92897,22.56431,2026-05-19,nominal,2.28
-7.92558,22.56377,2026-05-19,nominal,3.53
-7.75776,23.59524,2026-05-19,nominal,4.13
-7.22576,26.77757,2026-05-19,nominal,5.4
-7.38218,25.85438,2026-05-19,nominal,3.7
-7.60526,24.51109,2026-05-19,nominal,3.85
-7.65874,24.18394,2026-05-19,nominal,18.18
-6.84729,28.89772,2026-05-19,nominal,12.18
-6.8423,28.89695,2026-05-19,nominal,12.18
-7.48564,25.16411,2026-05-19,nominal,10.06
-8.09365,21.37534,2026-05-19,nominal,4.47
-7.37335,25.78442,2026-05-19,nominal,1.8
-8.08949,21.31403,2026-05-19,nominal,2.5
-8.05132,21.54337,2026-05-19,high,8.87
-7.4845,25.16085,2026-05-19,nominal,28.52
-8.05078,21.54687,2026-05-19,nominal,8.87
-8.05239,21.53638,2026-05-19,nominal,3.68
-8.05401,21.52589,2026-05-19,nominal,14.71
-8.05068,21.52538,2026-05-19,nominal,14.71
-7.73178,23.55463,2026-05-19,nominal,2.63
-7.3665,25.79323,2026-05-19,nominal,6.99
-7.57841,24.47621,2026-05-19,nominal,3.26
-7.77562,23.23002,2026-05-19,nominal,5.46
-7.81383,22.98623,2026-05-19,nominal,3.43
-8.0364,21.55178,2026-05-19,nominal,14.05
-8.03694,21.54828,2026-05-19,nominal,14.05
-8.03747,21.54479,2026-05-19,nominal,13.05
-8.03801,21.5413,2026-05-19,nominal,13.05
-8.66895,17.33639,2026-05-19,nominal,8.63
-8.6696,17.33187,2026-05-19,nominal,8.63
-6.84757,28.89528,2026-05-19,nominal,13.34
-7.42833,25.38649,2026-05-19,nominal,15.7
-6.84157,28.90041,2026-05-19,nominal,10.56
-6.84258,28.89449,2026-05-19,nominal,10.56
-7.04268,27.6781,2026-05-19,nominal,8.39
-7.37846,25.59407,2026-05-19,nominal,5.12
-7.29441,26.05613,2026-05-19,nominal,2.61
-7.18475,26.69173,2026-05-19,nominal,3.18
-7.2862,26.08047,2026-05-19,nominal,5.66
-8.00007,21.61063,2026-05-19,nominal,3.8
-7.99565,21.61712,2026-05-19,nominal,4.45
-7.14331,26.88675,2026-05-19,nominal,13.27
-7.14401,26.88259,2026-05-19,nominal,8.48
-7.1454,26.87427,2026-05-19,nominal,2.96
-8.0042,21.5396,2026-05-19,nominal,3.86
-7.37381,25.47419,2026-05-19,nominal,6.75
-7.70662,23.41755,2026-05-19,nominal,8.09
-7.71243,23.35847,2026-05-19,nominal,8.35
-7.39115,25.32,2026-05-19,nominal,17.65
-7.38726,25.31936,2026-05-19,nominal,12.59
-8.0065,21.43626,2026-05-19,nominal,6.24
-8.00704,21.43278,2026-05-19,nominal,8.35
-7.15758,26.67086,2026-05-19,nominal,7.61
-7.48452,24.70301,2026-05-19,nominal,8.09
-7.48525,24.69856,2026-05-19,nominal,8.09
